,Unnamed: 0,paths,c,r,e,n,pattern
903,903,DATASET/A1/c2/r2/images/e2/c2r2e2n4.tif,2,2,2,4,llana-fil petit
904,904,DATASET/A1/c2/r2/images/e2/c2r2e2n5.tif,2,2,2,5,llana-fil petit
905,905,DATASET/A1/c2/r2/images/e2/c2r2e2n6.tif,2,2,2,6,llana-fil petit
906,906,DATASET/A1/c2/r2/images/e2/c2r2e2n7.tif,2,2,2,7,llana-fil petit
907,907,DATASET/A1/c2/r2/images/e2/c2r2e2n8.tif,2,2,2,8,llana-fil petit
908,908,DATASET/A1/c2/r2/images/e2/c2r2e2n9.tif,2,2,2,9,llana-fil petit
909,909,DATASET/A1/c2/r2/images/e2/c2r2e2n10.tif,2,2,2,10,llana-fil petit
910,910,DATASET/A1/c2/r2/images/e2/c2r2e2n11.tif,2,2,2,11,llana-fil petit
911,911,DATASET/A1/c2/r2/images/e2/c2r2e2n12.tif,2,2,2,12,llana-fil petit
912,912,DATASET/A1/c2/r2/images/e2/c2r2e2n13.tif,2,2,2,13,llana-fil petit
913,913,DATASET/A1/c2/r2/images/e2/c2r2e2n14.tif,2,2,2,14,llana-fil petit
914,914,DATASET/A1/c2/r2/images/e2/c2r2e2n15.tif,2,2,2,15,llana-fil petit
915,915,DATASET/A1/c2/r2/images/e2/c2r2e2n16.tif,2,2,2,16,llana-fil petit
916,916,DATASET/A1/c2/r2/images/e2/c2r2e2n17.tif,2,2,2,17,llana-fil petit
917,917,DATASET/A1/c2/r2/images/e2/c2r2e2n18.tif,2,2,2,18,llana-fil petit
918,918,DATASET/A1/c2/r2/images/e2/c2r2e2n19.tif,2,2,2,19,llana-fil petit
919,919,DATASET/A1/c2/r2/images/e2/c2r2e2n20.tif,2,2,2,20,llana-fil petit
920,920,DATASET/A1/c2/r2/images/e2/c2r2e2n21.tif,2,2,2,21,llana-fil petit
921,921,DATASET/A1/c2/r2/images/e2/c2r2e2n22.tif,2,2,2,22,llana-fil petit
922,922,DATASET/A1/c2/r2/images/e2/c2r2e2n23.tif,2,2,2,23,llana-fil petit
923,923,DATASET/A1/c2/r2/images/e2/c2r2e2n24.tif,2,2,2,24,llana-fil petit
924,924,DATASET/A1/c2/r2/images/e2/c2r2e2n25.tif,2,2,2,25,llana-fil petit
925,925,DATASET/A1/c2/r2/images/e2/c2r2e2n26.tif,2,2,2,26,llana-fil petit
926,926,DATASET/A1/c2/r2/images/e2/c2r2e2n27.tif,2,2,2,27,llana-fil petit
927,927,DATASET/A1/c2/r2/images/e2/c2r2e2n28.tif,2,2,2,28,llana-fil petit
928,928,DATASET/A1/c2/r2/images/e2/c2r2e2n29.tif,2,2,2,29,llana-fil petit
929,929,DATASET/A1/c2/r2/images/e2/c2r2e2n30.tif,2,2,2,30,llana-fil petit
930,930,DATASET/A1/c2/r2/images/e2/c2r2e2n31.tif,2,2,2,31,llana-fil petit
931,931,DATASET/A1/c2/r2/images/e2/c2r2e2n32.tif,2,2,2,32,llana-fil petit
932,932,DATASET/A1/c2/r2/images/e2/c2r2e2n33.tif,2,2,2,33,llana-fil petit
933,933,DATASET/A1/c2/r2/images/e2/c2r2e2n34.tif,2,2,2,34,llana-fil petit
934,934,DATASET/A1/c2/r2/images/e2/c2r2e2n35.tif,2,2,2,35,llana-fil petit
935,935,DATASET/A1/c2/r2/images/e2/c2r2e2n36.tif,2,2,2,36,llana-fil petit
936,936,DATASET/A1/c2/r2/images/e2/c2r2e2n37.tif,2,2,2,37,llana-fil petit
937,937,DATASET/A1/c2/r2/images/e2/c2r2e2n38.tif,2,2,2,38,llana-fil petit
938,938,DATASET/A1/c2/r2/images/e2/c2r2e2n39.tif,2,2,2,39,llana-fil petit
939,939,DATASET/A1/c2/r2/images/e2/c2r2e2n40.tif,2,2,2,40,llana-fil petit
940,940,DATASET/A1/c2/r2/images/e2/c2r2e2n41.tif,2,2,2,41,llana-fil petit
941,941,DATASET/A1/c2/r2/images/e2/c2r2e2n42.tif,2,2,2,42,llana-fil petit
942,942,DATASET/A1/c2/r2/images/e2/c2r2e2n43.tif,2,2,2,43,llana-fil petit
943,943,DATASET/A1/c2/r2/images/e2/c2r2e2n44.tif,2,2,2,44,llana-fil petit
944,944,DATASET/A1/c2/r2/images/e2/c2r2e2n45.tif,2,2,2,45,llana-fil petit
945,945,DATASET/A1/c2/r2/images/e2/c2r2e2n46.tif,2,2,2,46,llana-fil petit
946,946,DATASET/A1/c2/r2/images/e2/c2r2e2n47.tif,2,2,2,47,llana-fil petit
947,947,DATASET/A1/c2/r2/images/e2/c2r2e2n48.tif,2,2,2,48,llana-fil petit
948,948,DATASET/A1/c2/r2/images/e2/c2r2e2n49.tif,2,2,2,49,llana-fil petit
949,949,DATASET/A1/c2/r2/images/e2/c2r2e2n50.tif,2,2,2,50,llana-fil petit
950,950,DATASET/A1/c2/r2/images/e3/c2r2e3n1.tif,2,2,3,1,llana-fil petit
951,951,DATASET/A1/c2/r2/images/e3/c2r2e3n2.tif,2,2,3,2,llana-fil petit
952,952,DATASET/A1/c2/r2/images/e3/c2r2e3n3.tif,2,2,3,3,llana-fil petit
953,953,DATASET/A1/c2/r2/images/e3/c2r2e3n4.tif,2,2,3,4,llana-fil petit
954,954,DATASET/A1/c2/r2/images/e3/c2r2e3n5.tif,2,2,3,5,llana-fil petit
955,955,DATASET/A1/c2/r2/images/e3/c2r2e3n6.tif,2,2,3,6,llana-fil petit
956,956,DATASET/A1/c2/r2/images/e3/c2r2e3n7.tif,2,2,3,7,llana-fil petit
957,957,DATASET/A1/c2/r2/images/e3/c2r2e3n8.tif,2,2,3,8,llana-fil petit
958,958,DATASET/A1/c2/r2/images/e3/c2r2e3n9.tif,2,2,3,9,llana-fil petit
959,959,DATASET/A1/c2/r2/images/e3/c2r2e3n10.tif,2,2,3,10,llana-fil petit
960,960,DATASET/A1/c2/r2/images/e3/c2r2e3n11.tif,2,2,3,11,llana-fil petit
961,961,DATASET/A1/c2/r2/images/e3/c2r2e3n12.tif,2,2,3,12,llana-fil petit
962,962,DATASET/A1/c2/r2/images/e3/c2r2e3n13.tif,2,2,3,13,llana-fil petit
963,963,DATASET/A1/c2/r2/images/e3/c2r2e3n14.tif,2,2,3,14,llana-fil petit
964,964,DATASET/A1/c2/r2/images/e3/c2r2e3n15.tif,2,2,3,15,llana-fil petit
965,965,DATASET/A1/c2/r2/images/e3/c2r2e3n16.tif,2,2,3,16,llana-fil petit
966,966,DATASET/A1/c2/r2/images/e3/c2r2e3n17.tif,2,2,3,17,llana-fil petit
967,967,DATASET/A1/c2/r2/images/e3/c2r2e3n18.tif,2,2,3,18,llana-fil petit
968,968,DATASET/A1/c2/r2/images/e3/c2r2e3n19.tif,2,2,3,19,llana-fil petit
969,969,DATASET/A1/c2/r2/images/e3/c2r2e3n20.tif,2,2,3,20,llana-fil petit
970,970,DATASET/A1/c2/r2/images/e3/c2r2e3n21.tif,2,2,3,21,llana-fil petit
971,971,DATASET/A1/c2/r2/images/e3/c2r2e3n22.tif,2,2,3,22,llana-fil petit
972,972,DATASET/A1/c2/r2/images/e3/c2r2e3n23.tif,2,2,3,23,llana-fil petit
973,973,DATASET/A1/c2/r2/images/e3/c2r2e3n24.tif,2,2,3,24,llana-fil petit
974,974,DATASET/A1/c2/r2/images/e3/c2r2e3n25.tif,2,2,3,25,llana-fil petit
975,975,DATASET/A1/c2/r2/images/e3/c2r2e3n26.tif,2,2,3,26,llana-fil petit
976,976,DATASET/A1/c2/r2/images/e3/c2r2e3n27.tif,2,2,3,27,llana-fil petit
977,977,DATASET/A1/c2/r2/images/e3/c2r2e3n28.tif,2,2,3,28,llana-fil petit
978,978,DATASET/A1/c2/r2/images/e3/c2r2e3n29.tif,2,2,3,29,llana-fil petit
979,979,DATASET/A1/c2/r2/images/e3/c2r2e3n30.tif,2,2,3,30,llana-fil petit
980,980,DATASET/A1/c2/r2/images/e3/c2r2e3n31.tif,2,2,3,31,llana-fil petit
981,981,DATASET/A1/c2/r2/images/e3/c2r2e3n32.tif,2,2,3,32,llana-fil petit
982,982,DATASET/A1/c2/r2/images/e3/c2r2e3n33.tif,2,2,3,33,llana-fil petit
983,983,DATASET/A1/c2/r2/images/e3/c2r2e3n34.tif,2,2,3,34,llana-fil petit
984,984,DATASET/A1/c2/r2/images/e3/c2r2e3n35.tif,2,2,3,35,llana-fil petit
985,985,DATASET/A1/c2/r2/images/e3/c2r2e3n36.tif,2,2,3,36,llana-fil petit
986,986,DATASET/A1/c2/r2/images/e3/c2r2e3n37.tif,2,2,3,37,llana-fil petit
987,987,DATASET/A1/c2/r2/images/e3/c2r2e3n38.tif,2,2,3,38,llana-fil petit
988,988,DATASET/A1/c2/r2/images/e3/c2r2e3n39.tif,2,2,3,39,llana-fil petit
989,989,DATASET/A1/c2/r2/images/e3/c2r2e3n40.tif,2,2,3,40,llana-fil petit
990,990,DATASET/A1/c2/r2/images/e3/c2r2e3n41.tif,2,2,3,41,llana-fil petit
991,991,DATASET/A1/c2/r2/images/e3/c2r2e3n42.tif,2,2,3,42,llana-fil petit
992,992,DATASET/A1/c2/r2/images/e3/c2r2e3n43.tif,2,2,3,43,llana-fil petit
993,993,DATASET/A1/c2/r2/images/e3/c2r2e3n44.tif,2,2,3,44,llana-fil petit
994,994,DATASET/A1/c2/r2/images/e3/c2r2e3n45.tif,2,2,3,45,llana-fil petit
995,995,DATASET/A1/c2/r2/images/e3/c2r2e3n46.tif,2,2,3,46,llana-fil petit
996,996,DATASET/A1/c2/r2/images/e3/c2r2e3n47.tif,2,2,3,47,llana-fil petit
997,997,DATASET/A1/c2/r2/images/e3/c2r2e3n48.tif,2,2,3,48,llana-fil petit
998,998,DATASET/A1/c2/r2/images/e3/c2r2e3n49.tif,2,2,3,49,llana-fil petit
999,999,DATASET/A1/c2/r2/images/e3/c2r2e3n50.tif,2,2,3,50,llana-fil petit
1000,1000,DATASET/A1/c2/r2/images/e4/c2r2e4n1.tif,2,2,4,1,llana-fil petit
1001,1001,DATASET/A1/c2/r2/images/e4/c2r2e4n2.tif,2,2,4,2,llana-fil petit
1002,1002,DATASET/A1/c2/r2/images/e4/c2r2e4n3.tif,2,2,4,3,llana-fil petit
1003,1003,DATASET/A1/c2/r2/images/e4/c2r2e4n4.tif,2,2,4,4,llana-fil petit
1004,1004,DATASET/A1/c2/r2/images/e4/c2r2e4n5.tif,2,2,4,5,llana-fil petit
1005,1005,DATASET/A1/c2/r2/images/e4/c2r2e4n6.tif,2,2,4,6,llana-fil petit
1006,1006,DATASET/A1/c2/r2/images/e4/c2r2e4n7.tif,2,2,4,7,llana-fil petit
1007,1007,DATASET/A1/c2/r2/images/e4/c2r2e4n8.tif,2,2,4,8,llana-fil petit
1008,1008,DATASET/A1/c2/r2/images/e4/c2r2e4n9.tif,2,2,4,9,llana-fil petit
1009,1009,DATASET/A1/c2/r2/images/e4/c2r2e4n10.tif,2,2,4,10,llana-fil petit
1010,1010,DATASET/A1/c2/r2/images/e4/c2r2e4n11.tif,2,2,4,11,llana-fil petit
1011,1011,DATASET/A1/c2/r2/images/e4/c2r2e4n12.tif,2,2,4,12,llana-fil petit
1012,1012,DATASET/A1/c2/r2/images/e4/c2r2e4n13.tif,2,2,4,13,llana-fil petit
1013,1013,DATASET/A1/c2/r2/images/e4/c2r2e4n14.tif,2,2,4,14,llana-fil petit
1014,1014,DATASET/A1/c2/r2/images/e4/c2r2e4n15.tif,2,2,4,15,llana-fil petit
1015,1015,DATASET/A1/c2/r2/images/e4/c2r2e4n16.tif,2,2,4,16,llana-fil petit
1016,1016,DATASET/A1/c2/r2/images/e4/c2r2e4n17.tif,2,2,4,17,llana-fil petit
1017,1017,DATASET/A1/c2/r2/images/e4/c2r2e4n18.tif,2,2,4,18,llana-fil petit
1018,1018,DATASET/A1/c2/r2/images/e4/c2r2e4n19.tif,2,2,4,19,llana-fil petit
1019,1019,DATASET/A1/c2/r2/images/e4/c2r2e4n20.tif,2,2,4,20,llana-fil petit
1020,1020,DATASET/A1/c2/r2/images/e4/c2r2e4n21.tif,2,2,4,21,llana-fil petit
1021,1021,DATASET/A1/c2/r2/images/e4/c2r2e4n22.tif,2,2,4,22,llana-fil petit
1022,1022,DATASET/A1/c2/r2/images/e4/c2r2e4n23.tif,2,2,4,23,llana-fil petit
1023,1023,DATASET/A1/c2/r2/images/e4/c2r2e4n24.tif,2,2,4,24,llana-fil petit
1024,1024,DATASET/A1/c2/r2/images/e4/c2r2e4n25.tif,2,2,4,25,llana-fil petit
1025,1025,DATASET/A1/c2/r2/images/e4/c2r2e4n26.tif,2,2,4,26,llana-fil petit
1026,1026,DATASET/A1/c2/r2/images/e4/c2r2e4n27.tif,2,2,4,27,llana-fil petit
1027,1027,DATASET/A1/c2/r2/images/e4/c2r2e4n28.tif,2,2,4,28,llana-fil petit
1028,1028,DATASET/A1/c2/r2/images/e4/c2r2e4n29.tif,2,2,4,29,llana-fil petit
1029,1029,DATASET/A1/c2/r2/images/e4/c2r2e4n30.tif,2,2,4,30,llana-fil petit
1030,1030,DATASET/A1/c2/r2/images/e4/c2r2e4n31.tif,2,2,4,31,llana-fil petit
1031,1031,DATASET/A1/c2/r2/images/e4/c2r2e4n32.tif,2,2,4,32,llana-fil petit
1032,1032,DATASET/A1/c2/r2/images/e4/c2r2e4n33.tif,2,2,4,33,llana-fil petit
1033,1033,DATASET/A1/c2/r2/images/e4/c2r2e4n34.tif,2,2,4,34,llana-fil petit
1034,1034,DATASET/A1/c2/r2/images/e4/c2r2e4n35.tif,2,2,4,35,llana-fil petit
1035,1035,DATASET/A1/c2/r2/images/e4/c2r2e4n36.tif,2,2,4,36,llana-fil petit
1036,1036,DATASET/A1/c2/r2/images/e4/c2r2e4n37.tif,2,2,4,37,llana-fil petit
1037,1037,DATASET/A1/c2/r2/images/e4/c2r2e4n38.tif,2,2,4,38,llana-fil petit
1038,1038,DATASET/A1/c2/r2/images/e4/c2r2e4n39.tif,2,2,4,39,llana-fil petit
1039,1039,DATASET/A1/c2/r2/images/e4/c2r2e4n40.tif,2,2,4,40,llana-fil petit
1040,1040,DATASET/A1/c2/r2/images/e4/c2r2e4n41.tif,2,2,4,41,llana-fil petit
1041,1041,DATASET/A1/c2/r2/images/e4/c2r2e4n42.tif,2,2,4,42,llana-fil petit
1042,1042,DATASET/A1/c2/r2/images/e4/c2r2e4n43.tif,2,2,4,43,llana-fil petit
1043,1043,DATASET/A1/c2/r2/images/e4/c2r2e4n44.tif,2,2,4,44,llana-fil petit
1044,1044,DATASET/A1/c2/r2/images/e4/c2r2e4n45.tif,2,2,4,45,llana-fil petit
1045,1045,DATASET/A1/c2/r2/images/e4/c2r2e4n46.tif,2,2,4,46,llana-fil petit
1046,1046,DATASET/A1/c2/r2/images/e4/c2r2e4n47.tif,2,2,4,47,llana-fil petit
1047,1047,DATASET/A1/c2/r2/images/e4/c2r2e4n48.tif,2,2,4,48,llana-fil petit
1048,1048,DATASET/A1/c2/r2/images/e4/c2r2e4n49.tif,2,2,4,49,llana-fil petit
1049,1049,DATASET/A1/c2/r2/images/e4/c2r2e4n50.tif,2,2,4,50,llana-fil petit
1050,1050,DATASET/A1/c2/r2/images/e5/c2r2e5n1.tif,2,2,5,1,llana-fil petit
1051,1051,DATASET/A1/c2/r2/images/e5/c2r2e5n2.tif,2,2,5,2,llana-fil petit
1052,1052,DATASET/A1/c2/r2/images/e5/c2r2e5n3.tif,2,2,5,3,llana-fil petit
1053,1053,DATASET/A1/c2/r2/images/e5/c2r2e5n4.tif,2,2,5,4,llana-fil petit
1054,1054,DATASET/A1/c2/r2/images/e5/c2r2e5n5.tif,2,2,5,5,llana-fil petit
1055,1055,DATASET/A1/c2/r2/images/e5/c2r2e5n6.tif,2,2,5,6,llana-fil petit
1056,1056,DATASET/A1/c2/r2/images/e5/c2r2e5n7.tif,2,2,5,7,llana-fil petit
1057,1057,DATASET/A1/c2/r2/images/e5/c2r2e5n8.tif,2,2,5,8,llana-fil petit
1058,1058,DATASET/A1/c2/r2/images/e5/c2r2e5n9.tif,2,2,5,9,llana-fil petit
1059,1059,DATASET/A1/c2/r2/images/e5/c2r2e5n10.tif,2,2,5,10,llana-fil petit
1060,1060,DATASET/A1/c2/r2/images/e5/c2r2e5n11.tif,2,2,5,11,llana-fil petit
1061,1061,DATASET/A1/c2/r2/images/e5/c2r2e5n12.tif,2,2,5,12,llana-fil petit
1062,1062,DATASET/A1/c2/r2/images/e5/c2r2e5n13.tif,2,2,5,13,llana-fil petit
1063,1063,DATASET/A1/c2/r2/images/e5/c2r2e5n14.tif,2,2,5,14,llana-fil petit
1064,1064,DATASET/A1/c2/r2/images/e5/c2r2e5n15.tif,2,2,5,15,llana-fil petit
1065,1065,DATASET/A1/c2/r2/images/e5/c2r2e5n16.tif,2,2,5,16,llana-fil petit
1066,1066,DATASET/A1/c2/r2/images/e5/c2r2e5n17.tif,2,2,5,17,llana-fil petit
1067,1067,DATASET/A1/c2/r2/images/e5/c2r2e5n18.tif,2,2,5,18,llana-fil petit
1068,1068,DATASET/A1/c2/r2/images/e5/c2r2e5n19.tif,2,2,5,19,llana-fil petit
1069,1069,DATASET/A1/c2/r2/images/e5/c2r2e5n20.tif,2,2,5,20,llana-fil petit
1070,1070,DATASET/A1/c2/r2/images/e5/c2r2e5n21.tif,2,2,5,21,llana-fil petit
1071,1071,DATASET/A1/c2/r2/images/e5/c2r2e5n22.tif,2,2,5,22,llana-fil petit
1072,1072,DATASET/A1/c2/r2/images/e5/c2r2e5n23.tif,2,2,5,23,llana-fil petit
1073,1073,DATASET/A1/c2/r2/images/e5/c2r2e5n24.tif,2,2,5,24,llana-fil petit
1074,1074,DATASET/A1/c2/r2/images/e5/c2r2e5n25.tif,2,2,5,25,llana-fil petit
1075,1075,DATASET/A1/c2/r2/images/e5/c2r2e5n26.tif,2,2,5,26,llana-fil petit
1076,1076,DATASET/A1/c2/r2/images/e5/c2r2e5n27.tif,2,2,5,27,llana-fil petit
1077,1077,DATASET/A1/c2/r2/images/e5/c2r2e5n28.tif,2,2,5,28,llana-fil petit
1078,1078,DATASET/A1/c2/r2/images/e5/c2r2e5n29.tif,2,2,5,29,llana-fil petit
1079,1079,DATASET/A1/c2/r2/images/e5/c2r2e5n30.tif,2,2,5,30,llana-fil petit
1080,1080,DATASET/A1/c2/r2/images/e5/c2r2e5n31.tif,2,2,5,31,llana-fil petit
1081,1081,DATASET/A1/c2/r2/images/e5/c2r2e5n32.tif,2,2,5,32,llana-fil petit
1082,1082,DATASET/A1/c2/r2/images/e5/c2r2e5n33.tif,2,2,5,33,llana-fil petit
1083,1083,DATASET/A1/c2/r2/images/e5/c2r2e5n34.tif,2,2,5,34,llana-fil petit
1084,1084,DATASET/A1/c2/r2/images/e5/c2r2e5n35.tif,2,2,5,35,llana-fil petit
1085,1085,DATASET/A1/c2/r2/images/e5/c2r2e5n36.tif,2,2,5,36,llana-fil petit
1086,1086,DATASET/A1/c2/r2/images/e5/c2r2e5n37.tif,2,2,5,37,llana-fil petit
1087,1087,DATASET/A1/c2/r2/images/e5/c2r2e5n38.tif,2,2,5,38,llana-fil petit
1088,1088,DATASET/A1/c2/r2/images/e5/c2r2e5n39.tif,2,2,5,39,llana-fil petit
1089,1089,DATASET/A1/c2/r2/images/e5/c2r2e5n40.tif,2,2,5,40,llana-fil petit
1090,1090,DATASET/A1/c2/r2/images/e5/c2r2e5n41.tif,2,2,5,41,llana-fil petit
1091,1091,DATASET/A1/c2/r2/images/e5/c2r2e5n42.tif,2,2,5,42,llana-fil petit
1092,1092,DATASET/A1/c2/r2/images/e5/c2r2e5n43.tif,2,2,5,43,llana-fil petit
1093,1093,DATASET/A1/c2/r2/images/e5/c2r2e5n44.tif,2,2,5,44,llana-fil petit
1094,1094,DATASET/A1/c2/r2/images/e5/c2r2e5n45.tif,2,2,5,45,llana-fil petit
1095,1095,DATASET/A1/c2/r2/images/e5/c2r2e5n46.tif,2,2,5,46,llana-fil petit
1096,1096,DATASET/A1/c2/r2/images/e5/c2r2e5n47.tif,2,2,5,47,llana-fil petit
1097,1097,DATASET/A1/c2/r2/images/e5/c2r2e5n48.tif,2,2,5,48,llana-fil petit
1098,1098,DATASET/A1/c2/r2/images/e5/c2r2e5n49.tif,2,2,5,49,llana-fil petit
1099,1099,DATASET/A1/c2/r2/images/e5/c2r2e5n50.tif,2,2,5,50,llana-fil petit
1100,1100,DATASET/A1/c2/r2/images/e6/c2r2e6n1.tif,2,2,6,1,llana-fil petit
1101,1101,DATASET/A1/c2/r2/images/e6/c2r2e6n2.tif,2,2,6,2,llana-fil petit
1102,1102,DATASET/A1/c2/r2/images/e6/c2r2e6n3.tif,2,2,6,3,llana-fil petit
1103,1103,DATASET/A1/c2/r2/images/e6/c2r2e6n4.tif,2,2,6,4,llana-fil petit
1104,1104,DATASET/A1/c2/r2/images/e6/c2r2e6n5.tif,2,2,6,5,llana-fil petit
1105,1105,DATASET/A1/c2/r2/images/e6/c2r2e6n6.tif,2,2,6,6,llana-fil petit
1106,1106,DATASET/A1/c2/r2/images/e6/c2r2e6n7.tif,2,2,6,7,llana-fil petit
1107,1107,DATASET/A1/c2/r2/images/e6/c2r2e6n8.tif,2,2,6,8,llana-fil petit
1108,1108,DATASET/A1/c2/r2/images/e6/c2r2e6n9.tif,2,2,6,9,llana-fil petit
1109,1109,DATASET/A1/c2/r2/images/e6/c2r2e6n10.tif,2,2,6,10,llana-fil petit
1110,1110,DATASET/A1/c2/r2/images/e6/c2r2e6n11.tif,2,2,6,11,llana-fil petit
1111,1111,DATASET/A1/c2/r2/images/e6/c2r2e6n12.tif,2,2,6,12,llana-fil petit
1112,1112,DATASET/A1/c2/r2/images/e6/c2r2e6n13.tif,2,2,6,13,llana-fil petit
1113,1113,DATASET/A1/c2/r2/images/e6/c2r2e6n14.tif,2,2,6,14,llana-fil petit
1114,1114,DATASET/A1/c2/r2/images/e6/c2r2e6n15.tif,2,2,6,15,llana-fil petit
1115,1115,DATASET/A1/c2/r2/images/e6/c2r2e6n16.tif,2,2,6,16,llana-fil petit
1116,1116,DATASET/A1/c2/r2/images/e6/c2r2e6n17.tif,2,2,6,17,llana-fil petit
1117,1117,DATASET/A1/c2/r2/images/e6/c2r2e6n18.tif,2,2,6,18,llana-fil petit
1118,1118,DATASET/A1/c2/r2/images/e6/c2r2e6n19.tif,2,2,6,19,llana-fil petit
1119,1119,DATASET/A1/c2/r2/images/e6/c2r2e6n20.tif,2,2,6,20,llana-fil petit
1120,1120,DATASET/A1/c2/r2/images/e6/c2r2e6n21.tif,2,2,6,21,llana-fil petit
1121,1121,DATASET/A1/c2/r2/images/e6/c2r2e6n22.tif,2,2,6,22,llana-fil petit
1122,1122,DATASET/A1/c2/r2/images/e6/c2r2e6n23.tif,2,2,6,23,llana-fil petit
1123,1123,DATASET/A1/c2/r2/images/e6/c2r2e6n24.tif,2,2,6,24,llana-fil petit
1124,1124,DATASET/A1/c2/r2/images/e6/c2r2e6n25.tif,2,2,6,25,llana-fil petit
1125,1125,DATASET/A1/c2/r2/images/e6/c2r2e6n26.tif,2,2,6,26,llana-fil petit
1126,1126,DATASET/A1/c2/r2/images/e6/c2r2e6n27.tif,2,2,6,27,llana-fil petit
1127,1127,DATASET/A1/c2/r2/images/e6/c2r2e6n28.tif,2,2,6,28,llana-fil petit
1128,1128,DATASET/A1/c2/r2/images/e6/c2r2e6n29.tif,2,2,6,29,llana-fil petit
1129,1129,DATASET/A1/c2/r2/images/e6/c2r2e6n30.tif,2,2,6,30,llana-fil petit
1130,1130,DATASET/A1/c2/r2/images/e6/c2r2e6n31.tif,2,2,6,31,llana-fil petit
1131,1131,DATASET/A1/c2/r2/images/e6/c2r2e6n32.tif,2,2,6,32,llana-fil petit
1132,1132,DATASET/A1/c2/r2/images/e6/c2r2e6n33.tif,2,2,6,33,llana-fil petit
1133,1133,DATASET/A1/c2/r2/images/e6/c2r2e6n34.tif,2,2,6,34,llana-fil petit
1134,1134,DATASET/A1/c2/r2/images/e6/c2r2e6n35.tif,2,2,6,35,llana-fil petit
1135,1135,DATASET/A1/c2/r2/images/e6/c2r2e6n36.tif,2,2,6,36,llana-fil petit
1136,1136,DATASET/A1/c2/r2/images/e6/c2r2e6n37.tif,2,2,6,37,llana-fil petit
1137,1137,DATASET/A1/c2/r2/images/e6/c2r2e6n38.tif,2,2,6,38,llana-fil petit
1138,1138,DATASET/A1/c2/r2/images/e6/c2r2e6n39.tif,2,2,6,39,llana-fil petit
1139,1139,DATASET/A1/c2/r2/images/e6/c2r2e6n40.tif,2,2,6,40,llana-fil petit
1140,1140,DATASET/A1/c2/r2/images/e6/c2r2e6n41.tif,2,2,6,41,llana-fil petit
1141,1141,DATASET/A1/c2/r2/images/e6/c2r2e6n42.tif,2,2,6,42,llana-fil petit
1142,1142,DATASET/A1/c2/r2/images/e6/c2r2e6n43.tif,2,2,6,43,llana-fil petit
1143,1143,DATASET/A1/c2/r2/images/e6/c2r2e6n44.tif,2,2,6,44,llana-fil petit
1144,1144,DATASET/A1/c2/r2/images/e6/c2r2e6n45.tif,2,2,6,45,llana-fil petit
1145,1145,DATASET/A1/c2/r2/images/e6/c2r2e6n46.tif,2,2,6,46,llana-fil petit
1146,1146,DATASET/A1/c2/r2/images/e6/c2r2e6n47.tif,2,2,6,47,llana-fil petit
1147,1147,DATASET/A1/c2/r2/images/e6/c2r2e6n48.tif,2,2,6,48,llana-fil petit
1148,1148,DATASET/A1/c2/r2/images/e6/c2r2e6n49.tif,2,2,6,49,llana-fil petit
1149,1149,DATASET/A1/c2/r2/images/e6/c2r2e6n50.tif,2,2,6,50,llana-fil petit
1150,1150,DATASET/A1/c2/r2/images/e7/c2r2e7n1.tif,2,2,7,1,llana-fil petit
1151,1151,DATASET/A1/c2/r2/images/e7/c2r2e7n2.tif,2,2,7,2,llana-fil petit
1152,1152,DATASET/A1/c2/r2/images/e7/c2r2e7n3.tif,2,2,7,3,llana-fil petit
1153,1153,DATASET/A1/c2/r2/images/e7/c2r2e7n4.tif,2,2,7,4,llana-fil petit
1154,1154,DATASET/A1/c2/r2/images/e7/c2r2e7n5.tif,2,2,7,5,llana-fil petit
1155,1155,DATASET/A1/c2/r2/images/e7/c2r2e7n6.tif,2,2,7,6,llana-fil petit
1156,1156,DATASET/A1/c2/r2/images/e7/c2r2e7n7.tif,2,2,7,7,llana-fil petit
1157,1157,DATASET/A1/c2/r2/images/e7/c2r2e7n8.tif,2,2,7,8,llana-fil petit
1158,1158,DATASET/A1/c2/r2/images/e7/c2r2e7n9.tif,2,2,7,9,llana-fil petit
1159,1159,DATASET/A1/c2/r2/images/e7/c2r2e7n10.tif,2,2,7,10,llana-fil petit
1160,1160,DATASET/A1/c2/r2/images/e7/c2r2e7n11.tif,2,2,7,11,llana-fil petit
1161,1161,DATASET/A1/c2/r2/images/e7/c2r2e7n12.tif,2,2,7,12,llana-fil petit
1162,1162,DATASET/A1/c2/r2/images/e7/c2r2e7n13.tif,2,2,7,13,llana-fil petit
1163,1163,DATASET/A1/c2/r2/images/e7/c2r2e7n14.tif,2,2,7,14,llana-fil petit
1164,1164,DATASET/A1/c2/r2/images/e7/c2r2e7n15.tif,2,2,7,15,llana-fil petit
1165,1165,DATASET/A1/c2/r2/images/e7/c2r2e7n16.tif,2,2,7,16,llana-fil petit
1166,1166,DATASET/A1/c2/r2/images/e7/c2r2e7n17.tif,2,2,7,17,llana-fil petit
1167,1167,DATASET/A1/c2/r2/images/e7/c2r2e7n18.tif,2,2,7,18,llana-fil petit
1168,1168,DATASET/A1/c2/r2/images/e7/c2r2e7n19.tif,2,2,7,19,llana-fil petit
1169,1169,DATASET/A1/c2/r2/images/e7/c2r2e7n20.tif,2,2,7,20,llana-fil petit
